fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos 
2021-06-06;Soria;SO;50-59;937;1159;128.3737498;181.0089021;2096
2021-06-06;Valladolid;VA;50-59;4680;5537;118.5500418;137.1664974;10217
2021-06-06;Ávila;AV;60-69;1087;1025;107.7197503;113.4477034;2112
2021-06-06;Castilla y León;CyL;60-69;17486;17744;114.766149;118.7262885;35230
2021-06-06;Ávila;AV;70-79;703;749;99.2377188;98.50078906;1452
2021-06-06;Salamanca;SA;70-79;1551;1690;103.4896911;96.3347204;3241
2021-06-06;Castilla y León;CyL;70-79;11464;11610;105.0393989;94.6843041;23074
2021-06-06;Ávila;AV;>80;827;1300;139.5545056;144.1401486;2127
2021-06-06;León;LE;>80;2258;4038;130.5730642;136.5065414;6296
2021-06-06;Palencia;PA;>80;881;1651;176.5177319;182.2899415;2532
2021-06-06;Segovia;SE;>80;1048;1758;218.3788289;219.6676246;2806
2021-06-06;Zamora;ZA;>80;830;1365;106.056734;110.098403;2195
2021-06-06;Salamanca;SA;0-9;1397;1358;124.8547681;127.9321715;2755
2021-06-06;Valladolid;VA;10-19;3189;3090;129.287278;132.3227133;6279
2021-06-06;Burgos;BU;20-29;2576;2743;160.8391608;183.0008673;5319
2021-06-06;Palencia;PA;20-29;1088;1107;158.4850692;169.3437357;2195
2021-06-06;Segovia;SE;20-29;1370;1451;177.6221963;201.6117827;2821
2021-06-06;Ávila;AV;30-39;960;1102;115.5930163;134.7352977;2062
2021-06-06;Burgos;BU;30-39;2805;3337;134.5388268;166.8750313;6142
2021-06-06;Valladolid;VA;30-39;3685;4335;117.7241071;138.7333184;8020
2021-06-06;Zamora;ZA;30-39;789;882;92.08683473;112.1994657;1671
2021-06-06;Palencia;PA;40-49;1700;2035;149.7929333;184.5972424;3735
2021-06-06;Segovia;SE;40-49;1917;2276;168.4978465;197.5865961;4193
2021-06-06;Soria;SO;40-49;914;1109;135.0273305;178.4392599;2023
2021-06-06;Ávila;AV;50-59;1278;1526;107.2777638;131.6879531;2804
2021-06-06;Burgos;BU;50-59;3613;4389;129.4147145;164.3143274;8002
2021-06-06;Castilla y León;CyL;50-59;22709;27237;123.6462831;149.4944949;49946
2021-06-06;Burgos;BU;60-69;2642;2692;113.3370512;124.08961;5334
2021-06-06;León;LE;60-69;3150;3319;104.0668671;110.4125083;6469
2021-06-06;Palencia;PA;60-69;1488;1444;127.6048366;133.431898;2932
2021-06-06;Segovia;SE;60-69;1528;1505;173.8339022;185.0030731;3033
2021-06-06;Valladolid;VA;60-69;3432;3638;110.162419;108.1322078;7070
2021-06-06;Burgos;BU;70-79;1694;1639;104.1500154;95.39052497;3333
2021-06-06;Segovia;SE;70-79;924;954;162.8767848;152.2745411;1878
2021-06-06;Valladolid;VA;70-79;2365;2527;98.69381964;92.13884635;4892
2021-06-06;Burgos;BU;>80;1652;3027;149.8820541;162.7769413;4679
2021-06-06;Salamanca;SA;>80;1782;3137;143.3512992;157.1485823;4919
2021-06-06;Valladolid;VA;>80;1983;3714;144.6389497;159.4881264;5697
2021-06-06;Castilla y León;CyL;>80;11929;21169;146.1027827;156.1273859;33098
2021-06-06;Ávila;AV;0-9;576;492;99.05417025;92.15208841;1068
2021-06-06;León;LE;0-9;1509;1397;104.5738046;104.0983607;2906
2021-06-06;Palencia;PA;0-9;903;814;161.1349036;155.8491289;1717
2021-06-06;Soria;SO;0-9;414;405;122.7030231;125.1545117;819
2021-06-06;Zamora;ZA;0-9;575;541;117.6109634;120.5974142;1116
2021-06-06;Ávila;AV;10-19;746;666;106.953405;102.4142703;1412
2021-06-06;Burgos;BU;10-19;2383;2219;147.3079063;144.9947726;4602
2021-06-06;Soria;SO;10-19;570;517;143.9030548;139.5411606;1087
2021-06-06;Zamora;ZA;10-19;677;669;116.8853591;119.2088382;1346
2021-06-06;Castilla y León;CyL;10-19;14774;14136;144.3972047;145.3154876;28910
2021-06-06;Salamanca;SA;20-29;2809;3123;172.3312883;180.3534304;5932
2021-06-06;Valladolid;VA;20-29;3449;3807;143.6006329;161.9862139;7256
2021-06-06;Zamora;ZA;20-29;713;711;107.3148706;116.328534;1424
2021-06-06;Castilla y León;CyL;20-29;15860;17071;147.4772647;164.7748113;32931
2021-06-06;Segovia;SE;30-39;1481;1651;166.554206;187.7629933;3132
2021-06-06;Soria;SO;30-39;650;781;122.8269085;157.7777778;1431
2021-06-06;Castilla y León;CyL;30-39;16840;19934;124.7453609;150.1122039;36774
2021-06-06;León;LE;40-49;3758;4732;117.4962481;144.594512;8490
2021-06-06;Valladolid;VA;40-49;5110;6076;113.8566431;138.6929626;11186
2021-06-06;Zamora;ZA;40-49;1041;1307;94.51607046;120.4941458;2348
2021-06-06;León;LE;50-59;3853;4725;110.2747567;132.5794775;8578
2021-06-06;Palencia;PA;50-59;1776;2006;139.8205007;164.8450982;3782
2021-06-06;Salamanca;SA;50-59;3316;4005;133.429905;158.2691168;7321
2021-06-06;Segovia;SE;50-59;2016;2450;172.4698434;212.1395792;4466
2021-06-06;Zamora;ZA;50-59;1240;1440;96.34061068;115.5420043;2680
2021-06-06;Salamanca;SA;60-69;2385;2472;118.8992472;120.9748458;4857
2021-06-06;Soria;SO;60-69;742;702;136.5476629;143.0026482;1444
2021-06-06;Zamora;ZA;60-69;1032;947;89.01923575;88.33955224;1979
2021-06-06;León;LE;70-79;2134;2082;102.1639219;84.03632694;4216
2021-06-06;Palencia;PA;70-79;982;909;131.9715092;115.4285714;1891
2021-06-06;Soria;SO;70-79;453;394;112.5186289;97.09216363;847
2021-06-06;Zamora;ZA;70-79;658;666;74.6624305;67.34074823;1324
2021-06-06;Soria;SO;>80;668;1179;183.0136986;207.3878628;1847
2021-06-03;León;LE;0-9;1503;1393;104.1580042;103.8002981;2896
2021-06-03;Valladolid;VA;0-9;2347;2146;111.1426813;107.080485;4493
2021-06-03;Zamora;ZA;0-9;573;540;117.2018818;120.3744984;1113
2021-06-03;Castilla y León;CyL;0-9;10782;9959;124.4977137;122.304367;20741
2021-06-03;Burgos;BU;10-19;2368;2216;146.3806639;144.7987454;4584
2021-06-03;Burgos;BU;20-29;2567;2740;160.2772228;182.8007205;5307
2021-06-03;Ávila;AV;30-39;955;1099;114.9909693;134.3685047;2054
2021-06-03;León;LE;30-39;2709;3484;110.9745606;141.9433693;6193
2021-06-03;Salamanca;SA;30-39;2529;2940;139.423342;158.0475218;5469
2021-06-03;Valladolid;VA;30-39;3673;4324;117.340745;138.3812846;7997
2021-06-03;Castilla y León;CyL;30-39;16793;19888;124.3971999;149.7658027;36681
2021-06-03;Soria;SO;40-49;912;1105;134.7318659;177.7956557;2017
2021-06-03;Zamora;ZA;40-49;1037;1302;94.15289631;120.0331889;2339
2021-06-03;León;LE;50-59;3846;4710;110.0744133;132.1585903;8556
2021-06-03;Soria;SO;50-59;937;1158;128.3737498;180.8527253;2095
2021-06-03;Valladolid;VA;50-59;4668;5530;118.2460673;136.9930884;10198
2021-06-03;Zamora;ZA;50-59;1233;1435;95.79675239;115.1408168;2668
2021-06-03;Ávila;AV;60-69;1086;1024;107.6206521;113.3370227;2110
2021-06-03;León;LE;60-69;3148;3316;104.0007929;110.3127079;6464
2021-06-03;Zamora;ZA;60-69;1029;945;88.7604589;88.15298507;1974
2021-06-03;Castilla y León;CyL;60-69;17465;17722;114.6283194;118.5790851;35187
2021-06-03;Salamanca;SA;70-79;1550;1691;103.4229666;96.39172319;3241
2021-06-03;Soria;SO;70-79;453;394;112.5186289;97.09216363;847
2021-06-03;Segovia;SE;>80;1048;1757;218.3788289;219.5426715;2805
2021-06-03;Soria;SO;>80;668;1179;183.0136986;207.3878628;1847
2021-06-03;Zamora;ZA;>80;830;1364;106.056734;110.0177448;2194
2021-06-03;Castilla y León;CyL;>80;11922;21157;146.0170488;156.0388825;33079
2021-06-03;Burgos;BU;0-9;1922;1727;134.8393433;128.401487;3649
2021-06-03;Salamanca;SA;0-9;1392;1358;124.4079006;127.9321715;2750
2021-06-03;Soria;SO;0-9;411;403;121.8138708;124.5364648;814
2021-06-03;León;LE;10-19;2378;2149;139.3822168;132.1404415;4527
2021-06-03;Palencia;PA;10-19;1151;1108;183.2219039;187.1937827;2259
2021-06-03;Segovia;SE;10-19;1381;1217;190.3252481;176.6328012;2598
2021-06-03;Soria;SO;10-19;568;514;143.3981318;138.731444;1082
2021-06-03;Zamora;ZA;10-19;672;666;116.0220994;118.6742694;1338
2021-06-03;Castilla y León;CyL;10-19;14711;14093;143.7814592;144.8734555;28804
2021-06-03;Ávila;AV;20-29;793;887;111.033324;134.4346772;1680
2021-06-03;Segovia;SE;20-29;1364;1446;176.8442889;200.9170488;2810
2021-06-03;Zamora;ZA;20-29;711;709;107.0138471;116.0013089;1420
2021-06-03;Castilla y León;CyL;20-29;15817;17031;147.0774209;164.3887184;32848
2021-06-03;Burgos;BU;30-39;2802;3328;134.394935;166.4249637;6130
2021-06-03;Palencia;PA;30-39;1218;1408;131.8609938;163.3410673;2626
2021-06-03;Segovia;SE;30-39;1476;1647;165.9919028;187.308086;3123
2021-06-03;Zamora;ZA;30-39;784;878;91.50326797;111.6906246;1662
2021-06-03;Burgos;BU;40-49;3861;4341;135.4831918;160.5102607;8202
2021-06-03;Palencia;PA;40-49;1696;2030;149.4404793;184.1436865;3726
2021-06-03;Salamanca;SA;40-49;2966;3573;130.2019315;151.7455194;6539
2021-06-03;Ávila;AV;50-59;1276;1522;107.10988;131.3427684;2798
2021-06-03;Segovia;SE;50-59;2012;2446;172.1276414;211.7932289;4458
2021-06-03;Burgos;BU;60-69;2638;2686;113.1654584;123.8130359;5324
2021-06-03;Salamanca;SA;60-69;2385;2470;118.8992472;120.8769698;4855
2021-06-03;Segovia;SE;60-69;1524;1502;173.3788396;184.6342963;3026
2021-06-03;Valladolid;VA;60-69;3426;3634;109.9698273;108.0133159;7060
2021-06-03;Ávila;AV;70-79;702;749;99.09655562;98.50078906;1451
2021-06-03;Burgos;BU;70-79;1692;1637;104.027052;95.27412408;3329
2021-06-03;León;LE;70-79;2131;2079;102.0202987;83.91523713;4210
2021-06-03;Segovia;SE;70-79;924;955;162.8767848;152.434158;1879
2021-06-03;Zamora;ZA;70-79;657;665;74.54896176;67.239636;1322
2021-06-03;Burgos;BU;>80;1650;3024;149.7005988;162.6156163;4674
2021-06-03;Palencia;PA;>80;881;1650;176.5177319;182.1795296;2531
2021-06-03;Salamanca;SA;>80;1781;3136;143.2708551;157.0984871;4917
2021-06-03;Valladolid;VA;>80;1982;3711;144.5660102;159.3592992;5693
2021-06-03;Ávila;AV;0-9;574;489;98.71023216;91.59018543;1063
2021-06-03;Palencia;PA;0-9;902;812;160.9564597;155.4662072;1714
2021-06-03;Segovia;SE;0-9;1158;1091;195.2124073;194.1972232;2249
2021-06-03;Ávila;AV;10-19;739;663;105.9498208;101.9529448;1402
2021-06-03;Salamanca;SA;10-19;2280;2482;161.1876988;180.772032;4762
2021-06-03;Valladolid;VA;10-19;3174;3078;128.6791535;131.8088386;6252
2021-06-03;León;LE;20-29;2448;2595;132.7476818;150.5045818;5043
2021-06-03;Palencia;PA;20-29;1085;1104;158.0480699;168.8848095;2189
2021-06-03;Salamanca;SA;20-29;2809;3120;172.3312883;180.1801802;5929
2021-06-03;Soria;SO;20-29;603;639;136.9520781;155.5122901;1242
2021-06-03;Valladolid;VA;20-29;3437;3791;143.1010076;161.3054208;7228
2021-06-03;Soria;SO;30-39;647;780;122.2600151;157.5757576;1427
2021-06-03;Ávila;AV;40-49;1243;1443;113.754919;134.7338936;2686
2021-06-03;León;LE;40-49;3749;4721;117.2148574;144.2583878;8470
2021-06-03;Segovia;SE;40-49;1916;2273;168.4099499;197.3261568;4189
2021-06-03;Valladolid;VA;40-49;5095;6054;113.522426;138.1907827;11149
2021-06-03;Castilla y León;CyL;40-49;22475;26842;125.153832;151.2728174;49317
2021-06-03;Burgos;BU;50-59;3601;4380;128.9848843;163.9773876;7981
2021-06-03;Palencia;PA;50-59;1768;2003;139.1906786;164.5985701;3771
2021-06-03;Salamanca;SA;50-59;3313;4003;133.3091904;158.190081;7316
2021-06-03;Castilla y León;CyL;50-59;22654;27187;123.3468183;149.2200621;49841
2021-06-03;Palencia;PA;60-69;1487;1443;127.5190807;133.3394936;2930
2021-06-03;Soria;SO;60-69;742;702;136.5476629;143.0026482;1444
2021-06-03;Palencia;PA;70-79;982;907;131.9715092;115.1746032;1889
2021-06-03;Valladolid;VA;70-79;2364;2528;98.65208864;92.1753081;4892
2021-06-03;Castilla y León;CyL;70-79;11455;11605;104.956936;94.64352705;23060
2021-06-03;Ávila;AV;>80;826;1299;139.3857577;144.0292715;2125
2021-06-03;León;LE;>80;2256;4037;130.4574105;136.4727359;6293
2021-06-02;Ávila;AV;0-9;574;487;98.71023216;91.21558344;1061
2021-06-02;Soria;SO;0-9;411;403;121.8138708;124.5364648;814
2021-06-02;Valladolid;VA;0-9;2347;2146;111.1426813;107.080485;4493
2021-06-02;Segovia;SE;10-19;1381;1217;190.3252481;176.6328012;2598
2021-06-02;Zamora;ZA;10-19;672;666;116.0220994;118.6742694;1338
2021-06-02;Burgos;BU;20-29;2566;2740;160.2147852;182.8007205;5306
2021-06-02;Palencia;PA;20-29;1085;1104;158.0480699;168.8848095;2189
2021-06-02;Segovia;SE;20-29;1364;1446;176.8442889;200.9170488;2810
2021-06-02;Valladolid;VA;20-29;3437;3791;143.1010076;161.3054208;7228
2021-06-02;Ávila;AV;30-39;953;1098;114.7501505;134.2462404;2051
2021-06-02;Palencia;PA;30-39;1218;1408;131.8609938;163.3410673;2626
2021-06-02;León;LE;40-49;3749;4721;117.2148574;144.2583878;8470
2021-06-02;Ávila;AV;50-59;1272;1520;106.7741123;131.170176;2792
2021-06-02;Salamanca;SA;50-59;3313;4003;133.3091904;158.190081;7316
2021-06-02;Segovia;SE;50-59;2012;2446;172.1276414;211.7932289;4458
2021-06-02;Valladolid;VA;50-59;4668;5530;118.2460673;136.9930884;10198
2021-06-02;Soria;SO;60-69;742;702;136.5476629;143.0026482;1444
2021-06-02;León;LE;70-79;2131;2079;102.0202987;83.91523713;4210
2021-06-02;Segovia;SE;70-79;924;955;162.8767848;152.434158;1879
2021-06-02;Castilla y León;CyL;70-79;11455;11605;104.956936;94.64352705;23060
2021-06-02;Burgos;BU;>80;1650;3024;149.7005988;162.6156163;4674
2021-06-02;Segovia;SE;>80;1048;1757;218.3788289;219.5426715;2805
2021-06-02;Burgos;BU;0-9;1921;1727;134.7691876;128.401487;3648
2021-06-02;Palencia;PA;0-9;902;812;160.9564597;155.4662072;1714
2021-06-02;Salamanca;SA;0-9;1392;1358;124.4079006;127.9321715;2750
2021-06-02;Segovia;SE;0-9;1158;1091;195.2124073;194.1972232;2249
2021-06-02;Ávila;AV;10-19;739;659;105.9498208;101.3378441;1398
2021-06-02;Burgos;BU;10-19;2366;2215;146.2570316;144.733403;4581
2021-06-02;Salamanca;SA;10-19;2280;2482;161.1876988;180.772032;4762
2021-06-02;Valladolid;VA;10-19;3174;3078;128.6791535;131.8088386;6252
2021-06-02;Castilla y León;CyL;10-19;14709;14088;143.7619117;144.8220564;28797
2021-06-02;Ávila;AV;20-29;790;887;110.6132736;134.4346772;1677
2021-06-02;León;LE;20-29;2448;2595;132.7476818;150.5045818;5043
2021-06-02;Soria;SO;20-29;603;639;136.9520781;155.5122901;1242
2021-06-02;Castilla y León;CyL;20-29;15813;17031;147.0402261;164.3887184;32844
2021-06-02;Burgos;BU;30-39;2802;3327;134.394935;166.3749562;6129
2021-06-02;León;LE;30-39;2709;3484;110.9745606;141.9433693;6193
2021-06-02;Salamanca;SA;30-39;2529;2940;139.423342;158.0475218;5469
2021-06-02;Soria;SO;30-39;647;780;122.2600151;157.5757576;1427
2021-06-02;Zamora;ZA;30-39;784;878;91.50326797;111.6906246;1662
2021-06-02;Burgos;BU;40-49;3861;4339;135.4831918;160.4363099;8200
2021-06-02;Palencia;PA;40-49;1696;2030;149.4404793;184.1436865;3726
2021-06-02;Soria;SO;40-49;912;1105;134.7318659;177.7956557;2017
2021-06-02;Zamora;ZA;40-49;1037;1302;94.15289631;120.0331889;2339
2021-06-02;León;LE;50-59;3846;4710;110.0744133;132.1585903;8556
2021-06-02;Soria;SO;50-59;937;1158;128.3737498;180.8527253;2095
2021-06-02;Zamora;ZA;50-59;1233;1435;95.79675239;115.1408168;2668
2021-06-02;León;LE;60-69;3148;3316;104.0007929;110.3127079;6464
2021-06-02;Palencia;PA;60-69;1487;1443;127.5190807;133.3394936;2930
2021-06-02;Salamanca;SA;60-69;2385;2470;118.8992472;120.8769698;4855
2021-06-02;Segovia;SE;60-69;1524;1502;173.3788396;184.6342963;3026
2021-06-02;Valladolid;VA;60-69;3426;3634;109.9698273;108.0133159;7060
2021-06-02;Zamora;ZA;60-69;1029;945;88.7604589;88.15298507;1974
2021-06-02;Ávila;AV;70-79;702;749;99.09655562;98.50078906;1451
2021-06-02;Burgos;BU;70-79;1692;1637;104.027052;95.27412408;3329
2021-06-02;Zamora;ZA;70-79;657;665;74.54896176;67.239636;1322
2021-06-02;Ávila;AV;>80;826;1299;139.3857577;144.0292715;2125
2021-06-02;León;LE;>80;2256;4037;130.4574105;136.4727359;6293
2021-06-02;Soria;SO;>80;668;1179;183.0136986;207.3878628;1847
2021-06-02;Zamora;ZA;>80;830;1364;106.056734;110.0177448;2194
2021-06-02;Castilla y León;CyL;>80;11922;21157;146.0170488;156.0388825;33079
2021-06-02;León;LE;0-9;1503;1393;104.1580042;103.8002981;2896
2021-06-02;Zamora;ZA;0-9;573;540;117.2018818;120.3744984;1113
2021-06-02;Castilla y León;CyL;0-9;10781;9957;124.4861669;122.2798055;20738
2021-06-02;León;LE;10-19;2378;2149;139.3822168;132.1404415;4527
2021-06-02;Palencia;PA;10-19;1151;1108;183.2219039;187.1937827;2259
2021-06-02;Soria;SO;10-19;568;514;143.3981318;138.731444;1082
2021-06-02;Salamanca;SA;20-29;2809;3120;172.3312883;180.1801802;5929
2021-06-02;Zamora;ZA;20-29;711;709;107.0138471;116.0013089;1420
2021-06-02;Segovia;SE;30-39;1476;1647;165.9919028;187.308086;3123
2021-06-02;Valladolid;VA;30-39;3673;4324;117.340745;138.3812846;7997
2021-06-02;Castilla y León;CyL;30-39;16791;19886;124.3823845;149.7507418;36677
2021-06-02;Ávila;AV;40-49;1240;1442;113.4803697;134.6405229;2682
2021-06-02;Salamanca;SA;40-49;2966;3573;130.2019315;151.7455194;6539
2021-06-02;Segovia;SE;40-49;1916;2273;168.4099499;197.3261568;4189
2021-06-02;Valladolid;VA;40-49;5095;6054;113.522426;138.1907827;11149
2021-06-02;Castilla y León;CyL;40-49;22472;26839;125.1371263;151.2559104;49311
2021-06-02;Burgos;BU;50-59;3601;4380;128.9848843;163.9773876;7981
2021-06-02;Palencia;PA;50-59;1768;2003;139.1906786;164.5985701;3771
2021-06-02;Castilla y León;CyL;50-59;22650;27185;123.3250391;149.2090848;49835
2021-06-02;Ávila;AV;60-69;1085;1024;107.5215539;113.3370227;2109
2021-06-02;Burgos;BU;60-69;2638;2686;113.1654584;123.8130359;5324
2021-06-02;Castilla y León;CyL;60-69;17464;17722;114.6217561;118.5790851;35186
2021-06-02;Palencia;PA;70-79;982;907;131.9715092;115.1746032;1889
2021-06-02;Salamanca;SA;70-79;1550;1691;103.4229666;96.39172319;3241
2021-06-02;Soria;SO;70-79;453;394;112.5186289;97.09216363;847
2021-06-02;Valladolid;VA;70-79;2364;2528;98.65208864;92.1753081;4892
2021-06-02;Palencia;PA;>80;881;1650;176.5177319;182.1795296;2531
2021-06-02;Salamanca;SA;>80;1781;3136;143.2708551;157.0984871;4917
2021-06-02;Valladolid;VA;>80;1982;3711;144.5660102;159.3592992;5693
2021-06-01;Burgos;BU;0-9;1920;1726;134.6990319;128.3271375;3646
2021-06-01;León;LE;0-9;1501;1391;104.019404;103.6512668;2892
2021-06-01;Salamanca;SA;0-9;1390;1355;124.2291536;127.6495525;2745
2021-06-01;Valladolid;VA;0-9;2342;2142;110.9059052;106.8808942;4484
2021-06-01;Castilla y León;CyL;0-9;10771;9942;124.3706988;122.0955937;20713
2021-06-01;Burgos;BU;10-19;2365;2214;146.1952154;144.6680606;4579
2021-06-01;Palencia;PA;20-29;1084;1102;157.9024035;168.5788588;2186
2021-06-01;Salamanca;SA;20-29;2809;3121;172.3312883;180.2379302;5930
2021-06-01;Segovia;SE;20-29;1359;1447;176.1960327;201.0559956;2806
2021-06-01;Palencia;PA;30-39;1217;1408;131.7527336;163.3410673;2625
2021-06-01;Salamanca;SA;30-39;2527;2933;139.3130823;157.6712181;5460
2021-06-01;Burgos;BU;40-49;3852;4336;135.1673802;160.3253836;8188
2021-06-01;Segovia;SE;40-49;1915;2269;168.3220533;196.9789044;4184
2021-06-01;Salamanca;SA;50-59;3314;4002;133.3494286;158.1505631;7316
2021-06-01;Soria;SO;50-59;937;1158;128.3737498;180.8527253;2095
2021-06-01;Salamanca;SA;60-69;2385;2469;118.8992472;120.8280317;4854
2021-06-01;Soria;SO;60-69;742;702;136.5476629;143.0026482;1444
2021-06-01;Valladolid;VA;60-69;3422;3635;109.8414329;108.0430389;7057
2021-06-01;Burgos;BU;70-79;1695;1636;104.2114971;95.21592364;3331
2021-06-01;León;LE;70-79;2130;2079;101.9724244;83.91523713;4209
2021-06-01;Palencia;PA;70-79;982;907;131.9715092;115.1746032;1889
2021-06-01;Salamanca;SA;70-79;1550;1691;103.4229666;96.39172319;3241
2021-06-01;Ávila;AV;>80;826;1299;139.3857577;144.0292715;2125
2021-06-01;Ávila;AV;0-9;574;486;98.71023216;91.02828245;1060
2021-06-01;Palencia;PA;0-9;902;812;160.9564597;155.4662072;1714
2021-06-01;Zamora;ZA;0-9;573;540;117.2018818;120.3744984;1113
2021-06-01;Ávila;AV;10-19;739;657;105.9498208;101.0302937;1396
2021-06-01;Segovia;SE;10-19;1380;1216;190.1874311;176.4876633;2596
2021-06-01;Soria;SO;10-19;568;512;143.3981318;138.1916329;1080
2021-06-01;Castilla y León;CyL;10-19;14697;14063;143.6446269;144.565061;28760
2021-06-01;Burgos;BU;20-29;2565;2738;160.1523477;182.6672893;5303
2021-06-01;León;LE;20-29;2445;2591;132.5850008;150.2725902;5036
2021-06-01;Zamora;ZA;20-29;709;706;106.7128236;115.5104712;1415
2021-06-01;Castilla y León;CyL;20-29;15796;17016;146.8821484;164.2439335;32812
2021-06-01;Ávila;AV;30-39;951;1097;114.5093317;134.123976;2048
2021-06-01;Burgos;BU;30-39;2795;3321;134.0591875;166.0749112;6116
2021-06-01;León;LE;30-39;2706;3480;110.8516652;141.7804033;6186
2021-06-01;Soria;SO;30-39;647;780;122.2600151;157.5757576;1427
2021-06-01;Valladolid;VA;30-39;3671;4318;117.2768513;138.1892662;7989
2021-06-01;Zamora;ZA;30-39;784;878;91.50326797;111.6906246;1662
2021-06-01;Castilla y León;CyL;30-39;16770;19861;124.2268232;149.5624802;36631
2021-06-01;León;LE;40-49;3744;4715;117.0585293;144.0750474;8459
2021-06-01;Burgos;BU;50-59;3596;4374;128.8057884;163.752761;7970
2021-06-01;Palencia;PA;50-59;1765;2002;138.9544954;164.5163941;3767
2021-06-01;Segovia;SE;50-59;2010;2446;171.9565403;211.7932289;4456
2021-06-01;Zamora;ZA;50-59;1229;1434;95.48597623;115.0605793;2663
2021-06-01;Castilla y León;CyL;50-59;22627;27162;123.1998083;149.0828458;49789
2021-06-01;Ávila;AV;60-69;1085;1024;107.5215539;113.3370227;2109
2021-06-01;Ávila;AV;70-79;702;748;99.09655562;98.36927933;1450
2021-06-01;Soria;SO;70-79;453;394;112.5186289;97.09216363;847
2021-06-01;Zamora;ZA;70-79;657;665;74.54896176;67.239636;1322
2021-06-01;Castilla y León;CyL;70-79;11456;11602;104.9660986;94.61906082;23058
2021-06-01;Burgos;BU;>80;1649;3023;149.6098712;162.5618413;4672
2021-06-01;Castilla y León;CyL;>80;11918;21151;145.968058;155.9946308;33069
2021-06-01;Segovia;SE;0-9;1158;1087;195.2124073;193.4852261;2245
2021-06-01;Soria;SO;0-9;411;403;121.8138708;124.5364648;814
2021-06-01;León;LE;10-19;2376;2146;139.2649903;131.9559737;4522
2021-06-01;Palencia;PA;10-19;1147;1102;182.585164;186.180098;2249
2021-06-01;Salamanca;SA;10-19;2278;2481;161.0463061;180.6991988;4759
2021-06-01;Valladolid;VA;10-19;3172;3070;128.5980702;131.4662556;6242
2021-06-01;Zamora;ZA;10-19;672;665;116.0220994;118.4960798;1337
2021-06-01;Ávila;AV;20-29;789;884;110.4732568;133.9799939;1673
2021-06-01;Soria;SO;20-29;602;639;136.7249603;155.5122901;1241
2021-06-01;Valladolid;VA;20-29;3434;3788;142.9761013;161.1777721;7222
2021-06-01;Segovia;SE;30-39;1472;1646;165.5420603;187.1943591;3118
2021-06-01;Ávila;AV;40-49;1240;1442;113.4803697;134.6405229;2682
2021-06-01;Palencia;PA;40-49;1695;2027;149.3523658;183.871553;3722
2021-06-01;Salamanca;SA;40-49;2965;3570;130.1580334;151.6181092;6535
2021-06-01;Soria;SO;40-49;912;1104;134.7318659;177.6347546;2016
2021-06-01;Valladolid;VA;40-49;5086;6043;113.3218957;137.9396928;11129
2021-06-01;Zamora;ZA;40-49;1036;1302;94.06210278;120.0331889;2338
2021-06-01;Castilla y León;CyL;40-49;22445;26808;124.9867746;151.0812045;49253
2021-06-01;Ávila;AV;50-59;1267;1519;106.3544028;131.0838799;2786
2021-06-01;León;LE;50-59;3844;4707;110.0171723;132.0744129;8551
2021-06-01;Valladolid;VA;50-59;4665;5520;118.1700737;136.7453613;10185
2021-06-01;Burgos;BU;60-69;2638;2686;113.1654584;123.8130359;5324
2021-06-01;León;LE;60-69;3147;3315;103.9677558;110.2794411;6462
2021-06-01;Palencia;PA;60-69;1487;1443;127.5190807;133.3394936;2930
2021-06-01;Segovia;SE;60-69;1523;1501;173.2650739;184.5113706;3024
2021-06-01;Zamora;ZA;60-69;1028;944;88.67419995;88.05970149;1972
2021-06-01;Castilla y León;CyL;60-69;17457;17719;114.5758129;118.5590119;35176
2021-06-01;Segovia;SE;70-79;924;954;162.8767848;152.2745411;1878
2021-06-01;Valladolid;VA;70-79;2363;2528;98.61035763;92.1753081;4891
2021-06-01;León;LE;>80;2255;4036;130.3995836;136.4389304;6291
2021-06-01;Palencia;PA;>80;880;1649;176.3173713;182.0691178;2529
2021-06-01;Salamanca;SA;>80;1780;3135;143.1904111;157.0483919;4915
2021-06-01;Segovia;SE;>80;1048;1756;218.3788289;219.4177184;2804
2021-06-01;Soria;SO;>80;668;1179;183.0136986;207.3878628;1847
2021-06-01;Valladolid;VA;>80;1982;3710;144.5660102;159.3163568;5692
2021-06-01;Zamora;ZA;>80;830;1364;106.056734;110.0177448;2194
2021-05-31;Salamanca;SA;0-9;1388;1357;124.0504066;127.8379651;2745
2021-05-31;Soria;SO;0-9;412;402;122.1102549;124.2274413;814
2021-05-31;Ávila;AV;10-19;738;657;105.8064516;101.0302937;1395
2021-05-31;León;LE;10-19;2375;2140;139.2063771;131.5870381;4515
2021-05-31;Palencia;PA;10-19;1145;1101;182.266794;186.0111505;2246
2021-05-31;Zamora;ZA;10-19;672;664;116.0220994;118.3178902;1336
2021-05-31;Castilla y León;CyL;10-19;14680;14038;143.4784733;144.3080655;28718
2021-05-31;León;LE;20-29;2441;2588;132.3680928;150.0985965;5029
2021-05-31;Palencia;PA;20-29;1082;1101;157.6110706;168.4258834;2183
2021-05-31;Soria;SO;20-29;602;639;136.7249603;155.5122901;1241
2021-05-31;Valladolid;VA;20-29;3429;3781;142.7679241;160.8799251;7210
2021-05-31;Zamora;ZA;20-29;709;705;106.7128236;115.3468586;1414
